,Start,Stop,Speaker,Season,Episode,Episode_order,ID,Episode_length
241,72312.08343750001,72314.68218750002,22,1,01,101,S01E01,3421.5
242,72321.61781250002,72326.88281250001,22,1,01,101,S01E01,3421.5
243,72328.33406250001,72328.6715625,22,1,01,101,S01E01,3421.5
244,72333.63281250001,72334.17281250001,22,1,01,101,S01E01,3421.5
245,72334.39218750001,72335.13468750002,22,1,01,101,S01E01,3421.5
246,72335.5903125,72336.50156250001,22,1,01,101,S01E01,3421.5
247,72342.66093750001,72345.7490625,22,1,01,101,S01E01,3421.5
248,72348.19593750002,72348.7021875,8,1,01,101,S01E01,3421.5
249,72348.7021875,72350.9803125,22,1,01,101,S01E01,3421.5
250,72351.16593750002,72353.64656250001,22,1,01,101,S01E01,3421.5
251,72353.64656250001,72357.44343750001,4,1,01,101,S01E01,3421.5
252,72357.44343750001,72357.49406250002,20,1,01,101,S01E01,3421.5
253,72357.49406250002,72358.3546875,15,1,01,101,S01E01,3421.5
254,72357.7471875,72357.7640625,20,1,01,101,S01E01,3421.5
255,72357.7640625,72357.9496875,4,1,01,101,S01E01,3421.5
256,72357.9496875,72358.28718750001,20,1,01,101,S01E01,3421.5
257,72358.28718750001,72358.33781250002,4,1,01,101,S01E01,3421.5
258,72358.3546875,72358.43906250001,4,1,01,101,S01E01,3421.5
259,72358.43906250001,72358.7934375,15,1,01,101,S01E01,3421.5
260,72358.7934375,72358.94531250001,4,1,01,101,S01E01,3421.5
261,72358.94531250001,72358.9959375,15,1,01,101,S01E01,3421.5
262,72358.9959375,72359.4178125,24,1,01,101,S01E01,3421.5
263,72359.4178125,72359.4515625,4,1,01,101,S01E01,3421.5
264,72359.4515625,72360.56531250001,24,1,01,101,S01E01,3421.5
265,72360.56531250001,72360.8859375,15,1,01,101,S01E01,3421.5
266,72360.8859375,72360.9365625,25,1,01,101,S01E01,3421.5
267,72360.9365625,72361.49343750002,15,1,01,101,S01E01,3421.5
268,72361.49343750002,72361.69593750002,11,1,01,101,S01E01,3421.5
269,72361.69593750002,72362.94468750001,15,1,01,101,S01E01,3421.5
270,72362.94468750001,72363.94031250001,24,1,01,101,S01E01,3421.5
271,72363.94031250001,72364.17656250001,25,1,01,101,S01E01,3421.5
272,72366.30281250001,72366.43781250001,11,1,01,101,S01E01,3421.5
273,72366.43781250001,72367.4503125,25,1,01,101,S01E01,3421.5
274,72367.4503125,72368.00718750001,0,1,01,101,S01E01,3421.5
275,72368.00718750001,72372.14156250001,4,1,01,101,S01E01,3421.5
276,72373.3565625,72377.5753125,4,1,01,101,S01E01,3421.5
277,72378.35156250001,72380.00531250001,4,1,01,101,S01E01,3421.5
278,72380.00531250001,72380.24156250001,12,1,01,101,S01E01,3421.5
279,72380.24156250001,72381.32156250002,4,1,01,101,S01E01,3421.5
280,72382.6378125,72382.6715625,12,1,01,101,S01E01,3421.5
281,72382.78968750002,72384.00468750001,12,1,01,101,S01E01,3421.5
282,72384.00468750001,72384.69656250002,2,1,01,101,S01E01,3421.5
283,72386.14781250001,72386.50218750001,24,1,01,101,S01E01,3421.5
284,72386.50218750001,72386.8565625,14,1,01,101,S01E01,3421.5
285,72386.8565625,72387.53156250001,24,1,01,101,S01E01,3421.5
286,72388.5778125,72389.50593750001,14,1,01,101,S01E01,3421.5
287,72389.64093750001,72389.65781250001,14,1,01,101,S01E01,3421.5
288,72389.92781250001,72390.4509375,14,1,01,101,S01E01,3421.5
289,72390.4509375,72390.8559375,24,1,01,101,S01E01,3421.5
290,72391.7165625,72391.9528125,14,1,01,101,S01E01,3421.5
291,72391.9528125,72393.31968750001,2,1,01,101,S01E01,3421.5
292,72393.4040625,72397.31906250001,2,1,01,101,S01E01,3421.5
293,72397.31906250001,72397.96031250001,22,1,01,101,S01E01,3421.5
294,72398.39906250002,72404.69343750001,22,1,01,101,S01E01,3421.5
295,72400.9978125,72402.19593750002,21,1,01,101,S01E01,3421.5
296,72407.07281250002,72408.84468750001,22,1,01,101,S01E01,3421.5
297,72411.7809375,72415.22343750001,22,1,01,101,S01E01,3421.5
298,72418.42968750001,72420.11718750001,22,1,01,101,S01E01,3421.5
299,72423.50906250002,72425.17968750001,22,1,01,101,S01E01,3421.5
300,72425.8715625,72426.88406250002,22,1,01,101,S01E01,3421.5
301,72427.45781250001,72428.92593750001,22,1,01,101,S01E01,3421.5
302,72428.11593750001,72428.14968750002,15,1,01,101,S01E01,3421.5
303,72429.51656250001,72431.7609375,22,1,01,101,S01E01,3421.5
304,72432.2334375,72437.34656250001,22,1,01,101,S01E01,3421.5
305,72453.14156250001,72454.5590625,22,1,01,101,S01E01,3421.5
306,72455.89218750001,72457.1071875,22,1,01,101,S01E01,3421.5
307,72457.5459375,72460.2628125,22,1,01,101,S01E01,3421.5
