,Cumulative_shifted,Correct_start,Correct_stop,Episode_order,Season,Episode,Start_formatted,Stop_formatted,Speaker
150,301.0,51.527187500000025,52.59031250000004,103,1,3,0 days 00:00:51.527188,0 days 00:00:52.590313,14
151,301.0,53.24843750000002,55.54343750000004,103,1,3,0 days 00:00:53.248438,0 days 00:00:55.543438,14
152,301.0,55.914687500000014,57.38281250000006,103,1,3,0 days 00:00:55.914688,0 days 00:00:57.382813,14
153,301.0,58.142187500000034,61.19656250000003,103,1,3,0 days 00:00:58.142188,0 days 00:01:01.196563,14
154,301.0,63.002187500000105,65.33093750000006,103,1,3,0 days 00:01:03.002188,0 days 00:01:05.330938,23
155,301.0,65.75281250000006,67.54156250000005,103,1,3,0 days 00:01:05.752813,0 days 00:01:07.541563,23
156,301.0,68.04781250000002,70.19093750000002,103,1,3,0 days 00:01:08.047813,0 days 00:01:10.190938,23
157,301.0,71.45656250000002,72.45218749999998,103,1,3,0 days 00:01:11.456563,0 days 00:01:12.452187,23
158,301.0,72.45218749999998,76.4684375000001,103,1,3,0 days 00:01:12.452187,0 days 00:01:16.468438,14
159,301.0,77.43031250000001,83.4378125,103,1,3,0 days 00:01:17.430313,0 days 00:01:23.437813,14
160,301.0,84.82156250000003,86.50906250000003,103,1,3,0 days 00:01:24.821563,0 days 00:01:26.509063,23
161,301.0,87.69031250000006,88.85468750000001,103,1,3,0 days 00:01:27.690313,0 days 00:01:28.854688,23
162,301.0,89.10781250000002,100.53218750000002,103,1,3,0 days 00:01:29.107813,0 days 00:01:40.532188,23
163,301.0,100.53218750000002,103.45156250000002,103,1,3,0 days 00:01:40.532188,0 days 00:01:43.451563,14
164,301.0,103.45156250000002,106.35406250000004,103,1,3,0 days 00:01:43.451563,0 days 00:01:46.354063,24
165,301.0,108.07531250000004,108.93593750000002,103,1,3,0 days 00:01:48.075313,0 days 00:01:48.935938,24
166,301.0,109.00343750000002,110.6403125000001,103,1,3,0 days 00:01:49.003438,0 days 00:01:50.640313,24
167,301.0,112.95218749999998,113.79593749999998,103,1,3,0 days 00:01:52.952187,0 days 00:01:53.795937,24
168,301.0,113.79593749999998,126.3678125,103,1,3,0 days 00:01:53.795937,0 days 00:02:06.367812,4
169,301.0,129.2365625000001,131.0084375,103,1,3,0 days 00:02:09.236563,0 days 00:02:11.008438,4
170,301.0,131.19406249999997,131.8015625000001,103,1,3,0 days 00:02:11.194062,0 days 00:02:11.801563,4
171,301.0,132.88156249999997,141.75781250000006,103,1,3,0 days 00:02:12.881562,0 days 00:02:21.757813,4
172,301.0,141.75781250000006,150.49906249999998,103,1,3,0 days 00:02:21.757813,0 days 00:02:30.499062,10
173,301.0,151.54531250000002,152.4396875000001,103,1,3,0 days 00:02:31.545313,0 days 00:02:32.439688,10
174,301.0,152.9459375,154.5490625000001,103,1,3,0 days 00:02:32.945938,0 days 00:02:34.549063,22
175,301.0,165.9734375000001,166.49656249999998,103,1,3,0 days 00:02:45.973438,0 days 00:02:46.496562,3
176,301.0,180.5196875,182.9496875,103,1,3,0 days 00:03:00.519688,0 days 00:03:02.949688,1
177,301.0,182.9496875,184.9915625,103,1,3,0 days 00:03:02.949688,0 days 00:03:04.991562,22
178,301.0,184.9915625,185.9028125,103,1,3,0 days 00:03:04.991562,0 days 00:03:05.902813,19
179,301.0,186.89843750000009,187.75906250000003,103,1,3,0 days 00:03:06.898438,0 days 00:03:07.759063,19
180,301.0,189.2440625,190.1215625,103,1,3,0 days 00:03:09.244063,0 days 00:03:10.121563,4
181,301.0,190.4421875000001,191.2015625,103,1,3,0 days 00:03:10.442188,0 days 00:03:11.201562,4
182,301.0,191.60656250000005,193.1084375,103,1,3,0 days 00:03:11.606563,0 days 00:03:13.108438,4
183,301.0,193.1084375,196.5678125000001,103,1,3,0 days 00:03:13.108438,0 days 00:03:16.567813,19
184,301.0,196.65218750000005,207.7221875,103,1,3,0 days 00:03:16.652188,0 days 00:03:27.722187,19
185,301.0,209.2071875,210.5065625,103,1,3,0 days 00:03:29.207188,0 days 00:03:30.506563,19
186,301.0,210.5065625,210.99593750000005,103,1,3,0 days 00:03:30.506563,0 days 00:03:30.995938,1
187,301.0,210.99593750000005,213.17281250000008,103,1,3,0 days 00:03:30.995938,0 days 00:03:33.172813,19
