,Cumulative_shifted,Correct_start,Correct_stop,Episode_order,Season,Episode,Start_formatted,Stop_formatted,Speaker,Actual,
136,10122,479.676562500001,480.419062499999,101,1,1,0 days 00:07:59.676563,0 days 00:08:00.419062,12,,
137,10122,489.936562499999,490.392187499998,101,1,1,0 days 00:08:09.936562,0 days 00:08:10.392187,0,,
138,10122,496.365937500001,497.1759375,101,1,1,0 days 00:08:16.365938,0 days 00:08:17.175938,0,,
139,10122,522.6909375,523.365937500001,101,1,1,0 days 00:08:42.690937,0 days 00:08:43.365938,0,,
140,10122,541.9959375,546.940312500001,101,1,1,0 days 00:09:01.995937,0 days 00:09:06.940313,12,,
141,10122,546.940312500001,552.9984375,101,1,1,0 days 00:09:06.940313,0 days 00:09:12.998438,0,,
142,10122,552.9984375,553.555312500001,101,1,1,0 days 00:09:12.998438,0 days 00:09:13.555313,13,,
143,10122,575.1721875,576.4378125,101,1,1,0 days 00:09:35.172188,0 days 00:09:36.437813,13,,
144,10122,576.657187500001,578.952187499999,101,1,1,0 days 00:09:36.657188,0 days 00:09:38.952187,22,,
145,10122,580.4203125,582.563437500001,101,1,1,0 days 00:09:40.420313,0 days 00:09:42.563438,22,,
146,10122,583.829062500001,590.646562499998,101,1,1,0 days 00:09:43.829063,0 days 00:09:50.646562,22,,
147,10122,590.7309375,593.194687499999,101,1,1,0 days 00:09:50.730938,0 days 00:09:53.194687,22,,
148,10122,594.814687499998,595.354687499999,101,1,1,0 days 00:09:54.814687,0 days 00:09:55.354687,22,,
149,10122,597.042187499999,597.7340625,101,1,1,0 days 00:09:57.042187,0 days 00:09:57.734062,22,,
150,10122,598.189687499998,598.9490625,101,1,1,0 days 00:09:58.189687,0 days 00:09:58.949062,22,,
151,10122,599.573437499999,601.9528125,101,1,1,0 days 00:09:59.573437,0 days 00:10:01.952812,22,,
152,10122,603.4884375,604.500937500001,101,1,1,0 days 00:10:03.488438,0 days 00:10:04.500938,8,,
153,10122,604.500937500001,605.2265625,101,1,1,0 days 00:10:04.500938,0 days 00:10:05.226562,9,,
154,10122,607.1840625,607.589062499999,101,1,1,0 days 00:10:07.184063,0 days 00:10:07.589062,9,,
